Customer ID,Purchase Date,Monetary,Quantity,Age,Gender,Returns,Churn,Frequency,Recency,R_Score,F_Score,M_Score,RFM Score,Cluster,Customer Segment
47520,2023-01-08 13:04:21,29982,39,27,Male,3.0,0,10,250,1,3,3,133,3,Regular
47521,2023-06-26 08:50:38,12110,18,19,Female,1.0,1,6,82,3,1,1,311,3,Regular
47522,2023-05-12 21:57:22,15464,19,69,Female,3.0,0,6,126,2,1,1,211,2,Loyal
47523,2022-10-07 02:00:22,33286,38,27,Female,1.0,0,12,344,1,4,3,143,1,High Value
47524,2023-06-04 19:08:15,24531,32,62,Female,1.0,0,9,103,2,2,2,222,2,Loyal
47525,2023-08-18 16:26:19,25374,33,70,Male,4.0,1,10,28,4,3,2,432,2,Loyal
47526,2021-10-03 01:53:52,26670,26,50,Male,7.0,0,9,713,1,2,3,123,0,At Risk
47527,2022-12-14 07:05:25,18396,33,27,Female,3.0,0,10,276,1,3,1,131,3,Regular
47528,2023-05-20 14:52:31,34794,36,60,Female,2.0,0,13,118,2,4,4,244,1,High Value
47529,2023-07-26 09:58:16,28433,34,67,Female,6.0,1,11,52,3,3,3,333,2,Loyal
47530,2023-08-31 04:36:21,26430,31,32,Female,4.0,1,11,16,4,3,2,432,3,Regular
47531,2023-07-21 21:35:34,32959,33,42,Female,4.0,1,11,56,3,3,3,333,1,High Value
47532,2023-07-19 11:29:34,27508,34,30,Male,4.0,0,11,59,3,3,3,333,3,Regular
47533,2023-06-25 07:24:01,35581,34,35,Male,5.0,1,12,83,3,4,4,344,1,High Value
47534,2023-07-09 08:58:58,19964,21,49,Male,6.0,1,8,69,3,2,1,321,2,Loyal
47535,2023-07-02 23:08:36,32883,47,45,Female,6.0,0,13,75,3,4,3,343,1,High Value
47536,2023-04-19 08:56:16,31403,33,54,Female,5.0,1,9,150,2,2,3,223,2,Loyal
47537,2023-06-05 01:27:54,21183,27,35,Female,2.0,0,8,103,2,2,2,222,3,Regular
47538,2023-05-03 11:31:04,22550,25,48,Male,5.0,1,9,136,2,2,2,222,2,Loyal
47539,2023-03-29 19:16:46,26803,25,24,Male,3.0,1,8,170,2,2,3,223,3,Regular
47540,2023-08-01 15:18:09,33253,33,54,Male,4.0,0,11,45,3,3,3,333,2,Loyal
47541,2023-06-11 20:43:47,33437,37,63,Male,5.0,0,15,96,3,4,3,343,1,High Value
47542,2023-04-09 18:26:58,27775,25,34,Female,1.0,0,8,159,2,2,3,223,3,Regular
47543,2023-06-16 03:38:37,34898,38,30,Male,5.0,0,12,92,3,4,4,344,1,High Value
47544,2023-07-10 17:16:55,23485,34,26,Male,5.0,0,10,67,3,3,2,332,3,Regular
47545,2023-05-29 01:56:34,28032,32,63,Female,3.0,1,9,110,2,2,3,223,2,Loyal
47546,2023-08-22 01:45:40,15424,20,33,Male,1.0,1,8,25,4,2,1,421,3,Regular
47547,2023-08-22 18:28:11,31155,14,30,Female,3.0,0,8,24,4,2,3,423,3,Regular
47548,2023-06-14 14:21:17,37076,50,51,Female,4.0,0,13,93,3,4,4,344,1,High Value
47549,2023-09-04 23:18:54,15383,24,55,Female,3.0,0,8,11,4,2,1,421,2,Loyal
47550,2023-07-21 11:05:18,25901,35,34,Female,6.0,0,11,57,3,3,2,332,3,Regular
47551,2023-07-18 09:03:46,28058,39,39,Male,4.0,0,10,60,3,3,3,333,3,Regular
47552,2023-06-03 21:36:57,26912,36,21,Female,6.0,0,9,104,2,2,3,223,3,Regular
47553,2023-08-01 11:22:22,17206,20,23,Male,3.0,0,6,46,3,1,1,311,3,Regular
47554,2023-07-21 08:37:39,17084,26,23,Female,3.0,1,6,57,3,1,1,311,3,Regular
47555,2022-11-04 12:12:20,23852,17,31,Female,2.0,1,7,316,1,1,2,112,0,At Risk
47556,2023-06-13 10:10:33,27408,24,57,Male,3.0,0,7,95,3,1,3,313,2,Loyal
47557,2023-08-23 15:35:16,17476,13,36,Male,2.0,0,5,23,4,1,1,411,3,Regular
47558,2023-06-07 04:48:46,37978,25,43,Male,3.0,1,11,101,2,3,4,234,2,Loyal
47559,2023-07-19 17:16:41,38110,31,57,Male,4.0,0,13,58,3,4,4,344,1,High Value
47560,2023-05-07 13:49:18,25911,32,34,Male,2.0,0,10,131,2,3,2,232,3,Regular
47561,2022-10-22 10:59:10,32755,40,69,Male,8.0,1,13,329,1,4,3,143,1,High Value
47562,2023-05-18 18:10:08,25083,34,62,Male,7.0,1,10,120,2,3,2,232,2,Loyal
47563,2022-11-21 07:52:54,15482,19,32,Female,4.0,0,6,299,1,1,1,111,0,At Risk
47564,2023-05-10 10:31:22,18055,21,28,Male,3.0,0,6,129,2,1,1,211,3,Regular
47565,2023-08-29 21:10:17,39096,47,34,Male,5.0,0,15,17,4,4,4,444,1,High Value
47566,2023-05-20 16:50:47,25666,33,68,Male,3.0,1,10,118,2,3,2,232,2,Loyal
47567,2023-02-07 14:12:22,35245,39,54,Male,2.0,0,12,220,1,4,4,144,1,High Value
47568,2023-08-21 21:25:06,23304,32,43,Male,3.0,0,10,25,4,3,2,432,3,Regular
47569,2023-08-04 00:15:09,29365,39,49,Male,2.0,0,9,43,3,2,3,323,2,Loyal
47570,2023-05-06 11:36:17,21056,22,42,Female,0.0,1,7,133,2,1,2,212,3,Regular
47571,2023-04-19 21:18:00,22638,33,23,Female,3.0,0,9,149,2,2,2,222,3,Regular
47572,2023-08-18 07:49:46,18378,15,33,Male,3.0,0,6,29,4,1,1,411,3,Regular
47573,2023-04-25 13:56:49,49540,37,27,Male,5.0,1,12,143,2,4,4,244,1,High Value
47574,2022-10-17 15:15:04,27803,36,61,Male,4.0,0,11,333,1,3,3,133,2,Loyal
47575,2023-09-02 09:29:48,18049,24,58,Female,0.0,0,8,14,4,2,1,421,2,Loyal
47576,2023-04-28 11:50:31,15831,25,25,Female,2.0,1,8,141,2,2,1,221,3,Regular
47577,2022-06-08 17:35:30,11545,6,36,Female,1.0,1,5,464,1,1,1,111,0,At Risk
47578,2023-09-03 15:26:15,42630,40,58,Female,3.0,0,14,12,4,4,4,444,1,High Value
47579,2023-09-11 23:08:31,14464,12,65,Male,3.0,0,6,4,4,1,1,411,2,Loyal
47580,2023-07-17 17:32:36,24192,31,63,Male,6.0,0,10,60,3,3,2,332,2,Loyal
47581,2023-09-07 00:51:28,27630,42,32,Male,5.0,0,12,9,4,4,3,443,1,High Value
47582,2023-06-09 04:37:57,32386,28,67,Female,7.0,0,10,99,2,3,3,233,2,Loyal
47583,2023-06-14 07:18:38,24249,18,25,Female,4.0,1,8,94,3,2,2,322,3,Regular
47584,2023-08-21 06:57:10,27370,38,65,Female,7.0,0,11,26,4,3,3,433,2,Loyal
47585,2023-08-10 07:12:36,26871,31,21,Male,4.0,1,10,37,4,3,3,433,3,Regular
47586,2023-07-12 09:43:30,30270,35,27,Male,4.0,0,13,66,3,4,3,343,3,Regular
47587,2022-06-03 04:42:45,36255,37,63,Female,5.0,0,12,470,1,4,4,144,2,Loyal
47588,2023-01-11 20:33:37,28389,40,66,Male,4.0,1,11,247,1,3,3,133,2,Loyal
47589,2023-04-23 08:29:18,22939,30,40,Male,4.0,1,9,146,2,2,2,222,3,Regular
47590,2022-09-26 06:06:52,12354,10,57,Female,3.0,0,5,355,1,1,1,111,0,At Risk
47591,2023-04-01 09:56:02,36404,36,61,Male,4.0,0,12,168,2,4,4,244,1,High Value
47592,2023-03-15 13:05:10,38119,49,39,Female,7.0,1,14,184,2,4,4,244,1,High Value
47593,2022-11-17 15:23:13,34860,35,54,Male,4.0,0,11,302,1,3,4,134,2,Loyal
47594,2022-12-06 11:09:50,20684,25,66,Male,4.0,0,8,284,1,2,2,122,2,Loyal
47595,2023-06-22 20:18:50,35285,38,57,Male,4.0,0,13,85,3,4,4,344,1,High Value
47596,2023-03-02 08:52:33,31864,35,20,Female,4.0,1,11,198,1,3,3,133,3,Regular
47597,2023-06-04 23:58:54,34232,37,31,Female,2.0,0,12,103,2,4,4,244,1,High Value
47598,2023-08-26 21:32:47,42073,49,67,Male,7.0,1,17,20,4,4,4,444,1,High Value
47599,2023-07-17 18:59:17,27260,31,54,Male,4.0,1,10,60,3,3,3,333,2,Loyal
47600,2023-08-30 02:21:37,21511,26,30,Male,3.0,1,7,17,4,1,2,412,3,Regular
47601,2023-07-18 15:16:50,29787,42,36,Male,5.0,1,13,59,3,4,3,343,1,High Value
47602,2023-06-07 23:12:32,28762,26,38,Male,7.0,1,11,100,2,3,3,233,3,Regular
47603,2023-07-29 14:21:48,36123,38,34,Female,6.0,0,12,48,3,4,4,344,1,High Value
47604,2023-08-27 21:15:11,30257,39,23,Female,3.0,1,13,19,4,4,3,443,1,High Value
47605,2022-10-25 22:08:29,35205,25,68,Female,3.0,0,11,325,1,3,4,134,2,Loyal
47606,2022-04-27 19:34:03,23429,18,25,Female,2.0,0,7,506,1,1,2,112,0,At Risk
47607,2023-04-22 21:39:18,37818,42,57,Male,5.0,1,15,146,2,4,4,244,1,High Value
47608,2023-05-31 13:03:05,6351,7,27,Female,2.0,1,4,107,2,1,1,211,0,At Risk
47609,2023-08-12 08:35:47,29489,18,67,Male,2.0,0,7,35,4,1,3,413,2,Loyal
47610,2023-07-02 18:11:01,6692,12,36,Male,2.0,0,5,75,3,1,1,311,0,At Risk
47611,2023-04-28 11:35:24,21645,20,57,Female,3.0,1,8,141,2,2,2,222,2,Loyal
47612,2023-08-12 17:54:10,24963,22,62,Female,3.0,0,8,34,4,2,2,422,2,Loyal
47613,2023-06-11 15:29:57,13095,18,42,Male,0.0,0,6,96,3,1,1,311,0,At Risk
47614,2023-08-01 15:54:22,25708,22,22,Female,2.0,0,8,45,3,2,2,322,3,Regular
47615,2022-11-23 20:42:26,11261,17,67,Male,2.0,0,5,296,1,1,1,111,0,At Risk
47616,2023-02-02 18:01:22,14798,22,39,Male,0.0,0,7,225,1,1,1,111,0,At Risk
47617,2023-07-24 10:10:39,33801,26,30,Male,3.0,0,10,54,3,3,4,334,3,Regular
47618,2023-08-23 10:37:37,17681,29,63,Male,5.0,0,8,24,4,2,1,421,2,Loyal
47619,2023-02-07 05:31:39,17789,22,48,Male,3.0,1,9,221,1,2,1,121,0,At Risk
47620,2023-07-31 13:11:19,18515,20,58,Male,4.0,0,8,46,3,2,1,321,2,Loyal
47621,2023-05-11 14:22:31,46461,59,61,Female,6.0,0,17,127,2,4,4,244,1,High Value
47622,2023-05-09 14:48:29,26915,29,33,Female,2.0,0,10,129,2,3,3,233,3,Regular
47623,2023-01-03 12:46:16,25726,30,56,Female,2.0,0,10,255,1,3,2,132,2,Loyal
47624,2022-07-04 18:38:34,15001,13,53,Female,2.0,1,5,438,1,1,1,111,0,At Risk
47625,2023-07-16 06:54:55,49896,61,28,Female,6.0,0,18,62,3,4,4,344,1,High Value
47626,2023-03-30 11:53:36,52695,50,60,Male,6.0,0,17,170,2,4,4,244,1,High Value
47627,2023-01-17 15:16:50,31440,43,21,Female,4.0,0,13,241,1,4,3,143,1,High Value
47628,2023-05-29 05:42:39,19490,14,34,Male,4.0,0,7,110,2,1,1,211,3,Regular
47629,2023-08-31 23:00:55,37104,42,33,Male,6.0,0,15,15,4,4,4,444,1,High Value
47630,2023-06-15 20:51:11,24120,20,58,Male,5.0,1,8,92,3,2,2,322,2,Loyal
47631,2023-06-26 06:01:33,22533,23,44,Female,4.0,0,10,82,3,3,2,332,3,Regular
47632,2023-03-07 18:00:00,24946,27,62,Male,4.0,1,9,192,1,2,2,122,2,Loyal
47633,2022-07-10 08:20:44,13774,13,42,Male,1.0,1,5,433,1,1,1,111,0,At Risk
47634,2023-08-24 07:05:26,12972,15,58,Female,3.0,0,5,23,4,1,1,411,2,Loyal
47635,2023-09-13 04:44:05,36174,43,38,Female,3.0,0,12,3,4,4,4,444,1,High Value
47636,2021-12-30 10:32:12,20986,26,55,Male,4.0,0,8,625,1,2,2,122,0,At Risk
47637,2023-08-30 17:57:23,28201,20,63,Male,2.0,0,9,16,4,2,3,423,2,Loyal
47638,2022-02-28 05:01:50,20928,27,55,Female,3.0,1,8,565,1,2,2,122,0,At Risk
47639,2023-04-23 04:29:07,38775,46,47,Female,2.0,1,14,146,2,4,4,244,1,High Value
47640,2023-08-23 07:27:23,30881,37,40,Female,2.0,1,12,24,4,4,3,443,1,High Value
47641,2022-11-30 07:52:50,11271,12,60,Female,2.0,0,4,290,1,1,1,111,0,At Risk
47642,2023-08-11 08:16:28,37681,37,42,Male,2.0,1,11,36,4,3,4,434,1,High Value
47643,2023-08-22 02:45:48,21837,30,63,Male,7.0,0,11,25,4,3,2,432,2,Loyal
47644,2023-09-13 09:44:47,26946,26,60,Male,3.0,0,9,3,4,2,3,423,2,Loyal
47645,2023-02-12 04:02:25,19371,21,59,Female,2.0,1,5,216,1,1,1,111,0,At Risk
47646,2023-08-10 11:37:53,42087,48,34,Female,4.0,0,13,37,4,4,4,444,1,High Value
47647,2023-03-28 09:55:50,26149,24,56,Female,4.0,0,10,172,2,3,2,232,2,Loyal
47648,2023-08-24 06:07:25,40653,32,25,Female,4.0,1,12,23,4,4,4,444,1,High Value
47649,2023-06-19 07:19:58,15437,21,23,Female,3.0,0,6,89,3,1,1,311,3,Regular
47650,2023-07-26 17:21:33,20586,34,54,Male,5.0,0,9,51,3,2,2,322,2,Loyal
47651,2023-06-24 14:13:08,36603,40,37,Female,5.0,1,13,83,3,4,4,344,1,High Value
47652,2023-07-25 18:06:08,31397,55,25,Female,6.0,1,15,52,3,4,3,343,1,High Value
47653,2023-08-30 21:01:53,26518,26,69,Female,3.0,0,8,16,4,2,2,422,2,Loyal
47654,2021-11-01 15:51:51,11438,12,59,Female,0.0,0,4,683,1,1,1,111,0,At Risk
47655,2023-08-23 16:49:40,24985,28,50,Male,4.0,1,10,23,4,3,2,432,2,Loyal
47656,2023-08-21 03:56:11,25650,22,48,Male,2.0,1,9,26,4,2,2,422,2,Loyal
47657,2023-07-06 19:15:32,20793,26,63,Male,4.0,1,9,71,3,2,2,322,2,Loyal
47658,2023-09-13 05:24:20,15601,15,27,Male,5.0,1,7,3,4,1,1,411,3,Regular
47659,2023-08-01 04:23:56,28882,29,44,Male,4.0,1,11,46,3,3,3,333,2,Loyal
47660,2023-03-28 01:08:20,37518,35,45,Male,7.0,0,15,172,2,4,4,244,1,High Value
47661,2023-08-30 12:49:58,30814,31,30,Male,4.0,0,10,16,4,3,3,433,3,Regular
47662,2023-01-07 06:36:10,16832,19,55,Female,3.0,0,5,252,1,1,1,111,0,At Risk
47663,2023-04-11 08:49:26,24158,17,70,Female,3.0,1,8,158,2,2,2,222,2,Loyal
47664,2023-07-31 03:08:34,18695,25,29,Male,6.0,0,8,47,3,2,1,321,3,Regular
47665,2023-06-05 12:51:25,30913,29,38,Male,6.0,0,9,102,2,2,3,223,3,Regular
47666,2023-01-08 03:48:46,19185,16,47,Male,4.0,1,6,251,1,1,1,111,0,At Risk
47667,2023-01-03 17:04:18,24272,21,47,Male,1.0,1,8,255,1,2,2,122,0,At Risk
47668,2023-08-12 13:28:26,39163,31,70,Female,4.0,1,12,34,4,4,4,444,2,Loyal
47669,2023-07-16 16:45:18,22673,31,27,Male,3.0,0,10,61,3,3,2,332,3,Regular
47670,2023-03-25 15:44:49,34920,27,26,Male,3.0,0,11,174,2,3,4,234,3,Regular
47671,2022-01-29 23:41:27,15453,17,66,Female,2.0,0,5,594,1,1,1,111,0,At Risk
47672,2023-07-28 04:48:18,21146,19,56,Male,4.0,1,8,50,3,2,2,322,2,Loyal
47673,2023-08-22 10:02:28,21946,23,22,Male,3.0,0,8,25,4,2,2,422,3,Regular
47674,2023-08-07 20:28:56,16802,29,32,Female,1.0,0,7,39,4,1,1,411,3,Regular
47675,2023-08-04 09:25:28,37130,24,44,Female,2.0,1,9,43,3,2,4,324,2,Loyal
47676,2023-06-21 09:12:16,31384,40,30,Female,6.0,0,11,87,3,3,3,333,1,High Value
47677,2023-06-07 16:59:49,5440,10,34,Female,1.0,0,3,100,2,1,1,211,0,At Risk
47678,2023-08-19 16:49:31,35034,56,44,Female,6.0,0,18,27,4,4,4,444,1,High Value
47679,2023-04-18 01:22:09,26317,34,32,Female,2.0,0,10,151,2,3,2,232,3,Regular
47680,2023-09-01 08:10:04,22594,28,59,Female,5.0,1,9,15,4,2,2,422,2,Loyal
47681,2023-07-01 10:14:05,24777,22,20,Female,3.0,0,8,77,3,2,2,322,3,Regular
47682,2023-05-29 22:20:07,30586,36,24,Male,5.0,1,10,109,2,3,3,233,3,Regular
47683,2023-07-31 09:04:39,23270,25,50,Female,3.0,0,9,47,3,2,2,322,2,Loyal
47684,2023-07-12 15:27:06,38422,60,52,Male,7.0,0,16,65,3,4,4,344,1,High Value
47685,2023-08-30 19:45:45,34488,46,41,Female,8.0,0,12,16,4,4,4,444,1,High Value
47686,2023-07-27 17:54:08,36426,48,28,Female,4.0,0,14,50,3,4,4,344,1,High Value
47687,2023-08-02 23:28:42,17077,34,27,Male,5.0,0,10,44,3,3,1,331,3,Regular
47688,2023-06-01 20:57:41,25233,29,58,Male,5.0,0,10,106,2,3,2,232,2,Loyal
47689,2023-04-28 19:56:28,18465,28,28,Male,3.0,0,8,140,2,2,1,221,3,Regular
47690,2023-05-16 07:14:07,26301,33,41,Male,5.0,0,9,123,2,2,2,222,3,Regular
47691,2023-06-26 23:48:27,8746,9,38,Male,1.0,1,5,81,3,1,1,311,0,At Risk
47692,2023-04-02 06:26:42,33180,42,59,Male,4.0,0,12,167,2,4,3,243,1,High Value
47693,2023-05-29 00:53:33,30859,45,24,Female,3.0,1,13,110,2,4,3,243,1,High Value
47694,2023-05-19 06:31:29,24525,32,45,Female,7.0,0,10,120,2,3,2,232,2,Loyal
47695,2023-05-24 15:33:27,23661,20,18,Male,5.0,0,9,114,2,2,2,222,3,Regular
47696,2023-08-01 12:07:03,36226,38,30,Female,4.0,1,13,46,3,4,4,344,1,High Value
47697,2023-07-31 23:50:09,30019,33,42,Female,4.0,1,11,46,3,3,3,333,3,Regular
47698,2023-06-12 03:24:31,23453,25,34,Male,6.0,0,9,96,3,2,2,322,3,Regular
47699,2022-09-17 08:35:49,15514,22,40,Female,4.0,0,7,364,1,1,1,111,0,At Risk
47700,2023-04-16 06:09:42,26798,36,47,Male,6.0,1,11,153,2,3,3,233,2,Loyal
47701,2023-08-05 06:32:54,29669,32,46,Female,6.0,1,12,42,3,4,3,343,2,Loyal
47702,2023-08-28 23:40:25,25255,34,47,Female,6.0,0,12,18,4,4,2,442,2,Loyal
47703,2023-08-15 11:49:22,33822,42,24,Female,4.0,0,11,32,4,3,4,434,1,High Value
47704,2023-09-03 01:30:52,36019,41,45,Female,3.0,0,13,13,4,4,4,444,1,High Value
47705,2023-09-08 07:59:32,9496,8,60,Female,1.0,1,3,8,4,1,1,411,0,At Risk
47706,2023-09-05 15:56:08,31574,26,36,Male,4.0,0,9,10,4,2,3,423,3,Regular
47707,2023-05-29 01:08:48,30221,33,37,Male,4.0,1,11,110,2,3,3,233,3,Regular
47708,2023-09-05 00:17:40,24324,37,68,Male,5.0,1,12,11,4,4,2,442,2,Loyal
47709,2023-07-06 00:21:40,33015,30,48,Female,4.0,0,10,72,3,3,3,333,2,Loyal
47710,2023-07-31 16:10:12,17643,24,33,Female,2.0,0,7,46,3,1,1,311,3,Regular
47711,2023-09-09 23:52:29,7320,8,25,Female,0.0,0,4,6,4,1,1,411,3,Regular
47712,2023-03-02 01:59:41,31957,45,50,Female,6.0,0,13,198,1,4,3,143,1,High Value
47713,2023-01-30 06:41:31,13746,22,62,Male,2.0,1,6,229,1,1,1,111,0,At Risk
47714,2022-10-31 08:57:45,27094,33,66,Female,3.0,0,10,320,1,3,3,133,2,Loyal
47715,2023-07-06 01:07:16,20946,22,19,Female,3.0,0,8,72,3,2,2,322,3,Regular
47716,2022-12-23 00:54:49,35084,33,51,Male,3.0,0,11,267,1,3,4,134,2,Loyal
47717,2023-09-05 08:07:13,34662,33,48,Female,2.0,1,10,11,4,3,4,434,2,Loyal
47718,2023-07-02 14:40:53,16779,16,41,Male,1.0,0,7,75,3,1,1,311,3,Regular
47719,2023-07-11 18:23:08,27353,30,28,Male,2.0,0,9,66,3,2,3,323,3,Regular
47720,2023-07-29 04:16:41,29645,22,24,Female,4.0,0,9,49,3,2,3,323,3,Regular
47721,2023-04-29 09:48:11,30591,22,67,Female,5.0,0,9,140,2,2,3,223,2,Loyal
47722,2023-07-22 16:47:49,33153,30,24,Male,4.0,0,11,55,3,3,3,333,3,Regular
47723,2023-05-22 02:37:01,24459,28,64,Female,3.0,1,9,117,2,2,2,222,2,Loyal
47724,2023-07-22 11:58:32,36345,26,57,Female,4.0,0,10,56,3,3,4,334,2,Loyal
47725,2022-08-26 12:06:58,25302,26,19,Male,3.0,0,9,386,1,2,2,122,3,Regular
47726,2023-08-18 18:16:43,43295,39,37,Male,6.0,0,14,28,4,4,4,444,1,High Value
47727,2023-04-08 22:50:57,23202,19,22,Male,5.0,0,8,160,2,2,2,222,3,Regular
47728,2021-08-09 09:30:58,10496,16,26,Female,4.0,1,5,768,1,1,1,111,0,At Risk
47729,2023-06-03 03:14:21,29918,25,24,Male,4.0,0,8,105,2,2,3,223,3,Regular
47730,2023-07-26 05:26:35,26611,15,57,Female,5.0,0,8,52,3,2,3,323,2,Loyal
47731,2022-08-16 08:02:06,24943,37,68,Male,4.0,0,10,396,1,3,2,132,2,Loyal
47732,2023-05-21 00:03:41,35003,36,59,Female,4.0,1,11,118,2,3,4,234,2,Loyal
47733,2023-08-10 13:37:21,24998,34,41,Male,6.0,1,11,36,4,3,2,432,3,Regular
47734,2022-08-27 18:35:56,21798,16,19,Male,4.0,1,7,384,1,1,2,112,0,At Risk
47735,2023-09-10 21:37:04,18812,21,36,Female,1.0,0,7,5,4,1,1,411,3,Regular
47736,2022-12-22 16:59:50,15538,13,45,Female,5.0,1,6,267,1,1,1,111,0,At Risk
47737,2023-06-24 14:26:53,37471,48,36,Male,5.0,0,17,83,3,4,4,344,1,High Value
47738,2022-07-09 17:59:31,12303,15,26,Female,2.0,0,4,433,1,1,1,111,0,At Risk
47739,2023-07-06 22:10:49,20861,28,54,Female,4.0,0,8,71,3,2,2,322,2,Loyal
47740,2023-04-08 16:45:32,21600,38,35,Female,5.0,1,9,160,2,2,2,222,3,Regular
47741,2023-04-22 15:52:17,33028,30,70,Female,6.0,1,11,146,2,3,3,233,2,Loyal
47742,2023-09-14 02:30:54,19787,18,64,Male,3.0,0,8,2,4,2,1,421,2,Loyal
47743,2023-08-25 21:00:19,22665,25,26,Female,4.0,0,8,21,4,2,2,422,3,Regular
47744,2023-08-22 20:34:57,33904,47,21,Male,6.0,0,15,24,4,4,4,444,1,High Value
47745,2022-12-26 00:55:24,21458,25,19,Male,1.0,0,6,264,1,1,2,112,3,Regular
47746,2023-03-29 12:29:34,38809,49,53,Male,9.0,0,16,170,2,4,4,244,1,High Value
47747,2023-09-14 14:14:15,37659,36,51,Female,5.0,1,14,1,4,4,4,444,1,High Value
47748,2023-04-07 05:42:25,20114,34,45,Male,5.0,0,10,162,2,3,1,231,2,Loyal
47749,2023-06-14 22:09:49,26457,29,28,Female,4.0,0,8,93,3,2,2,322,3,Regular
47750,2023-09-12 17:42:51,48943,49,61,Male,6.0,0,16,3,4,4,4,444,1,High Value
47751,2023-03-11 11:35:01,21106,31,29,Male,5.0,0,10,189,2,3,2,232,3,Regular
47752,2023-07-01 14:33:22,23230,29,62,Male,5.0,1,9,76,3,2,2,322,2,Loyal
47753,2023-09-08 22:28:46,32554,32,54,Male,4.0,0,10,7,4,3,3,433,2,Loyal
47754,2023-03-12 18:35:30,15818,18,61,Female,3.0,0,6,187,2,1,1,211,0,At Risk
47755,2023-03-11 01:02:55,32062,43,69,Male,1.0,1,12,189,2,4,3,243,1,High Value
47756,2023-08-16 09:05:42,21981,29,52,Female,4.0,1,11,31,4,3,2,432,2,Loyal
47757,2023-07-16 06:59:16,37197,26,52,Male,6.0,0,11,62,3,3,4,334,2,Loyal
47758,2023-04-28 03:27:09,22533,26,41,Female,4.0,0,7,141,2,1,2,212,3,Regular
47759,2023-08-05 15:51:01,43275,45,58,Male,5.0,1,14,41,3,4,4,344,1,High Value
47760,2023-05-22 08:03:23,40000,40,20,Female,8.0,1,13,117,2,4,4,244,1,High Value
47761,2023-08-15 00:10:56,40013,39,68,Male,7.0,1,16,32,4,4,4,444,1,High Value
47762,2023-08-31 04:36:41,44427,31,33,Female,10.0,1,14,16,4,4,4,444,1,High Value
47763,2022-11-11 17:57:55,22182,28,30,Male,4.0,1,10,308,1,3,2,132,3,Regular
47764,2023-06-21 07:07:57,32758,38,49,Female,4.0,0,13,87,3,4,3,343,1,High Value
47765,2023-07-02 08:06:31,30481,46,44,Male,5.0,1,15,76,3,4,3,343,1,High Value
47766,2023-07-29 04:29:44,17553,12,61,Female,2.0,0,6,49,3,1,1,311,2,Loyal
47767,2022-08-30 22:52:53,34907,40,68,Male,6.0,0,12,381,1,4,4,144,2,Loyal
47768,2023-07-13 03:48:29,45926,44,64,Female,5.0,0,16,65,3,4,4,344,1,High Value
47769,2023-03-07 16:55:32,34658,37,56,Male,3.0,0,13,192,1,4,4,144,1,High Value
47770,2023-05-13 20:33:54,38682,29,64,Male,3.0,0,12,125,2,4,4,244,2,Loyal
47771,2023-04-07 09:47:54,18895,18,32,Male,3.0,1,7,162,2,1,1,211,3,Regular
47772,2023-09-14 15:38:09,22900,26,37,Male,5.0,1,9,1,4,2,2,422,3,Regular
47773,2023-01-13 05:18:34,34239,42,60,Male,4.0,0,12,246,1,4,4,144,1,High Value
47774,2023-02-19 18:05:29,23794,30,24,Female,1.0,1,9,208,1,2,2,122,3,Regular
47775,2023-08-01 05:20:24,28882,23,31,Male,2.0,0,10,46,3,3,3,333,3,Regular
47776,2023-06-29 02:59:24,23670,25,21,Female,4.0,1,10,79,3,3,2,332,3,Regular
47777,2023-08-29 20:09:55,30282,44,31,Male,4.0,1,13,17,4,4,3,443,1,High Value
47778,2023-08-08 20:24:37,8225,8,42,Male,2.0,1,4,38,4,1,1,411,0,At Risk
47779,2023-06-09 17:31:33,30581,21,62,Female,2.0,0,10,98,2,3,3,233,2,Loyal
47780,2023-03-13 19:54:53,35675,34,56,Male,8.0,0,13,186,2,4,4,244,1,High Value
47781,2023-04-11 21:51:47,27507,34,67,Male,6.0,0,12,157,2,4,3,243,2,Loyal
47782,2022-07-30 13:21:13,16405,10,66,Male,2.0,0,5,412,1,1,1,111,0,At Risk
47783,2023-08-26 15:21:15,20815,18,43,Male,5.0,0,6,20,4,1,2,412,3,Regular
47784,2023-07-20 07:31:31,30710,35,52,Female,4.0,1,11,58,3,3,3,333,2,Loyal
47785,2023-08-29 10:13:04,34691,32,27,Female,8.0,0,14,18,4,4,4,444,1,High Value
47786,2023-04-24 14:02:45,35535,33,54,Male,4.0,1,14,144,2,4,4,244,1,High Value
47787,2023-07-03 23:08:40,29771,45,68,Female,4.0,0,14,74,3,4,3,343,1,High Value
47788,2023-04-10 17:16:14,14807,23,65,Male,2.0,0,7,158,2,1,1,211,2,Loyal
47789,2023-07-31 23:57:07,38705,37,65,Female,6.0,1,12,46,3,4,4,344,1,High Value
47790,2022-10-27 03:00:46,10860,15,26,Female,0.0,1,4,324,1,1,1,111,0,At Risk
47791,2023-01-22 11:22:38,23768,18,50,Female,4.0,1,9,237,1,2,2,122,0,At Risk
47792,2023-03-24 11:15:39,20326,25,25,Male,4.0,0,8,176,2,2,1,221,3,Regular
47793,2023-07-30 18:05:02,42741,29,69,Male,3.0,0,11,47,3,3,4,334,2,Loyal
47794,2022-11-25 06:56:41,11710,13,38,Male,1.0,0,5,295,1,1,1,111,0,At Risk
